"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.24272e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.60194e-01	2.64078e-01	-6.76141e-01	-4.04976e-02	9.55482e-02	0.00000e+00
9.24328e-01	0.00000e+00	-9.91263e-19	0.00000e+00	6.60234e-01	2.64093e-01	-6.75652e-01	-3.57241e-02	9.50865e-02	0.00000e+00
9.24296e-01	1.98253e-18	1.98273e-18	0.00000e+00	6.60210e-01	2.64084e-01	-6.75943e-01	-3.09472e-02	9.46148e-02	0.00000e+00
9.24221e-01	-3.96486e-18	3.96505e-18	0.00000e+00	6.60156e-01	2.64062e-01	-6.76618e-01	-2.61674e-02	9.41332e-02	0.00000e+00
9.24198e-01	0.00000e+00	-2.97379e-18	0.00000e+00	6.60141e-01	2.64056e-01	-6.76808e-01	-2.13852e-02	9.36419e-02	0.00000e+00
9.24263e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60189e-01	2.64076e-01	-6.76212e-01	-1.66013e-02	9.31411e-02	0.00000e+00
9.24353e-01	-3.96505e-22	1.98223e-18	0.00000e+00	6.60253e-01	2.64101e-01	-6.75411e-01	-1.18162e-02	9.26310e-02	0.00000e+00
9.24386e-01	5.94758e-18	0.00000e+00	0.00000e+00	6.60275e-01	2.64110e-01	-6.75131e-01	-7.03029e-03	9.21118e-02	0.00000e+00
9.24342e-01	7.92991e-18	1.98253e-18	0.00000e+00	6.60243e-01	2.64097e-01	-6.75529e-01	-2.24426e-03	9.15836e-02	0.00000e+00
9.24270e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.60192e-01	2.64077e-01	-6.76169e-01	2.54139e-03	9.10466e-02	0.00000e+00
9.24250e-01	-3.96525e-18	-1.98253e-18	0.00000e+00	6.60179e-01	2.64072e-01	-6.76336e-01	7.32612e-03	9.05011e-02	0.00000e+00
9.24328e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.60236e-01	2.64094e-01	-6.75626e-01	1.21094e-02	8.99473e-02	0.00000e+00
9.24464e-01	0.00000e+00	-1.98263e-18	0.00000e+00	6.60333e-01	2.64133e-01	-6.74411e-01	1.68907e-02	8.93852e-02	0.00000e+00
9.24589e-01	-5.94718e-18	0.00000e+00	0.00000e+00	6.60421e-01	2.64169e-01	-6.73303e-01	2.16695e-02	8.88152e-02	0.00000e+00
9.24683e-01	1.98253e-22	9.91363e-19	0.00000e+00	6.60488e-01	2.64195e-01	-6.72468e-01	2.64452e-02	8.82374e-02	0.00000e+00
9.24747e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.60533e-01	2.64213e-01	-6.71910e-01	3.12173e-02	8.76520e-02	0.00000e+00
9.24763e-01	-1.18952e-17	1.98253e-18	0.00000e+00	6.60544e-01	2.64218e-01	-6.71772e-01	3.59853e-02	8.70592e-02	0.00000e+00
9.24729e-01	1.98253e-18	0.00000e+00	0.00000e+00	6.60519e-01	2.64208e-01	-6.72081e-01	4.07487e-02	8.64592e-02	0.00000e+00
9.24664e-01	-5.94778e-18	-2.97389e-18	0.00000e+00	6.60473e-01	2.64189e-01	-6.72659e-01	4.55069e-02	8.58522e-02	0.00000e+00
9.24593e-01	-7.92991e-18	0.00000e+00	0.00000e+00	6.60423e-01	2.64169e-01	-6.73283e-01	5.02594e-02	8.52384e-02	0.00000e+00
9.24531e-01	7.93031e-18	-1.98273e-18	0.00000e+00	6.60379e-01	2.64152e-01	-6.73833e-01	5.50058e-02	8.46180e-02	0.00000e+00
9.24475e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.60340e-01	2.64136e-01	-6.74327e-01	5.97454e-02	8.39911e-02	0.00000e+00
9.24431e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.60308e-01	2.64123e-01	-6.74718e-01	6.44778e-02	8.33579e-02	0.00000e+00
9.24433e-01	3.96545e-18	1.98243e-18	0.00000e+00	6.60308e-01	2.64123e-01	-6.74718e-01	6.92024e-02	8.27187e-02	0.00000e+00
9.24488e-01	1.18956e-17	1.98253e-18	0.00000e+00	6.60347e-01	2.64139e-01	-6.74238e-01	7.39188e-02	8.20737e-02	0.00000e+00
9.24545e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.60387e-01	2.64155e-01	-6.73733e-01	7.86265e-02	8.14230e-02	0.00000e+00
9.24549e-01	3.96486e-18	-1.98243e-18	0.00000e+00	6.60391e-01	2.64156e-01	-6.73686e-01	8.33249e-02	8.07668e-02	0.00000e+00
9.24504e-01	3.96565e-18	-1.98263e-18	0.00000e+00	6.60360e-01	2.64144e-01	-6.74073e-01	8.80135e-02	8.01053e-02	0.00000e+00
9.24456e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.60327e-01	2.64131e-01	-6.74487e-01	9.26920e-02	7.94387e-02	0.00000e+00
9.24472e-01	0.00000e+00	-1.98263e-18	0.00000e+00	6.60339e-01	2.64136e-01	-6.74334e-01	9.73597e-02	7.87671e-02	0.00000e+00
9.24592e-01	0.00000e+00	2.97389e-18	0.00000e+00	6.60425e-01	2.64170e-01	-6.73264e-01	1.02016e-01	7.80908e-02	0.00000e+00
9.24756e-01	0.00000e+00	-3.96495e-18	0.00000e+00	6.60540e-01	2.64216e-01	-6.71818e-01	1.06661e-01	7.74100e-02	0.00000e+00
9.24865e-01	-3.96525e-18	1.98273e-18	0.00000e+00	6.60617e-01	2.64247e-01	-6.70855e-01	1.11294e-01	7.67248e-02	0.00000e+00
9.24917e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60654e-01	2.64262e-01	-6.70397e-01	1.15914e-01	7.60354e-02	0.00000e+00
9.24966e-01	-1.98233e-18	0.00000e+00	0.00000e+00	6.60689e-01	2.64276e-01	-6.69957e-01	1.20521e-01	7.53420e-02	0.00000e+00
9.25027e-01	3.96505e-18	1.98253e-18	0.00000e+00	6.60734e-01	2.64293e-01	-6.69402e-01	1.25114e-01	7.46448e-02	0.00000e+00
9.25094e-01	0.00000e+00	-2.97379e-18	0.00000e+00	6.60782e-01	2.64313e-01	-6.68794e-01	1.29693e-01	7.39438e-02	0.00000e+00
9.25157e-01	-1.98253e-18	-1.98253e-18	0.00000e+00	6.60827e-01	2.64331e-01	-6.68236e-01	1.34258e-01	7.32395e-02	0.00000e+00
9.25175e-01	3.96505e-22	-1.98243e-18	0.00000e+00	6.60839e-01	2.64336e-01	-6.68079e-01	1.38808e-01	7.25318e-02	0.00000e+00
9.25133e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60809e-01	2.64324e-01	-6.68457e-01	1.43343e-01	7.18209e-02	0.00000e+00
9.25079e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60770e-01	2.64308e-01	-6.68942e-01	1.47861e-01	7.11071e-02	0.00000e+00
9.25063e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.60759e-01	2.64304e-01	-6.69082e-01	1.52364e-01	7.03905e-02	0.00000e+00
9.25092e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60780e-01	2.64312e-01	-6.68815e-01	1.56850e-01	6.96713e-02	0.00000e+00
9.25142e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.60817e-01	2.64327e-01	-6.68362e-01	1.61319e-01	6.89496e-02	0.00000e+00
9.25195e-01	3.96505e-18	9.91263e-19	0.00000e+00	6.60855e-01	2.64342e-01	-6.67887e-01	1.65770e-01	6.82256e-02	0.00000e+00
9.25272e-01	-7.92991e-18	-2.97379e-18	0.00000e+00	6.60910e-01	2.64364e-01	-6.67198e-01	1.70204e-01	6.74995e-02	0.00000e+00
9.25377e-01	-1.98233e-18	1.98263e-18	0.00000e+00	6.60985e-01	2.64394e-01	-6.66263e-01	1.74619e-01	6.67714e-02	0.00000e+00
9.25473e-01	0.00000e+00	3.96486e-18	0.00000e+00	6.61053e-01	2.64421e-01	-6.65404e-01	1.79016e-01	6.60415e-02	0.00000e+00
9.25572e-01	0.00000e+00	9.91363e-19	0.00000e+00	6.61125e-01	2.64450e-01	-6.64513e-01	1.83393e-01	6.53099e-02	0.00000e+00
9.25681e-01	-3.96505e-18	-1.98243e-18	0.00000e+00	6.61202e-01	2.64481e-01	-6.63543e-01	1.87751e-01	6.45769e-02	0.00000e+00
9.25740e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.61243e-01	2.64497e-01	-6.63030e-01	1.92089e-01	6.38424e-02	0.00000e+00
9.25736e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.61240e-01	2.64496e-01	-6.63069e-01	1.96407e-01	6.31068e-02	0.00000e+00
9.25705e-01	3.96486e-18	1.98263e-18	0.00000e+00	6.61218e-01	2.64487e-01	-6.63350e-01	2.00705e-01	6.23701e-02	0.00000e+00
9.25611e-01	-1.98273e-18	0.00000e+00	0.00000e+00	6.61151e-01	2.64460e-01	-6.64183e-01	2.04981e-01	6.16326e-02	0.00000e+00
9.25435e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.61025e-01	2.64410e-01	-6.65763e-01	2.09237e-01	6.08942e-02	0.00000e+00
9.25270e-01	-3.96466e-18	0.00000e+00	0.00000e+00	6.60907e-01	2.64363e-01	-6.67233e-01	2.13470e-01	6.01553e-02	0.00000e+00
9.25192e-01	-7.93011e-18	0.00000e+00	0.00000e+00	6.60851e-01	2.64340e-01	-6.67938e-01	2.17682e-01	5.94159e-02	0.00000e+00
9.25128e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.60805e-01	2.64322e-01	-6.68511e-01	2.21872e-01	5.86761e-02	0.00000e+00
9.24999e-01	3.96505e-18	-9.91164e-19	0.00000e+00	6.60713e-01	2.64285e-01	-6.69657e-01	2.26039e-01	5.79362e-02	0.00000e+00
9.24873e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.60624e-01	2.64250e-01	-6.70773e-01	2.30183e-01	5.71962e-02	0.00000e+00
9.24862e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.60616e-01	2.64246e-01	-6.70876e-01	2.34304e-01	5.64563e-02	0.00000e+00
9.24911e-01	0.00000e+00	9.91263e-19	0.00000e+00	6.60651e-01	2.64260e-01	-6.70434e-01	2.38401e-01	5.57166e-02	0.00000e+00
9.24906e-01	3.96505e-18	1.98243e-18	0.00000e+00	6.60648e-01	2.64259e-01	-6.70474e-01	2.42475e-01	5.49772e-02	0.00000e+00
9.24890e-01	-3.96505e-18	-1.98253e-18	0.00000e+00	6.60636e-01	2.64254e-01	-6.70623e-01	2.46525e-01	5.42383e-02	0.00000e+00
9.24963e-01	1.98233e-18	-1.98273e-18	0.00000e+00	6.60688e-01	2.64275e-01	-6.69970e-01	2.50551e-01	5.35000e-02	0.00000e+00
9.25093e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.60781e-01	2.64312e-01	-6.68814e-01	2.54552e-01	5.27623e-02	0.00000e+00
9.25135e-01	3.96486e-18	1.98273e-18	0.00000e+00	6.60810e-01	2.64324e-01	-6.68442e-01	2.58528e-01	5.20256e-02	0.00000e+00
9.25029e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60734e-01	2.64294e-01	-6.69396e-01	2.62479e-01	5.12897e-02	0.00000e+00
9.24900e-01	0.00000e+00	9.91363e-19	0.00000e+00	6.60642e-01	2.64257e-01	-6.70551e-01	2.66405e-01	5.05550e-02	0.00000e+00
9.24819e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.60583e-01	2.64233e-01	-6.71281e-01	2.70306e-01	4.98214e-02	0.00000e+00
9.24649e-01	-7.93050e-18	-3.96505e-18	0.00000e+00	6.60462e-01	2.64185e-01	-6.72798e-01	2.74181e-01	4.90891e-02	0.00000e+00
9.24345e-01	-3.96525e-18	1.98243e-18	0.00000e+00	6.60246e-01	2.64098e-01	-6.75496e-01	2.78030e-01	4.83582e-02	0.00000e+00
9.24024e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60017e-01	2.64007e-01	-6.78364e-01	2.81853e-01	4.76288e-02	0.00000e+00
9.23763e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.59830e-01	2.63932e-01	-6.80691e-01	2.85650e-01	4.69010e-02	0.00000e+00
9.23661e-01	3.96565e-18	1.98253e-18	0.00000e+00	6.59757e-01	2.63903e-01	-6.81604e-01	2.89421e-01	4.61749e-02	0.00000e+00
9.23711e-01	-1.98253e-22	1.98243e-18	0.00000e+00	6.59793e-01	2.63917e-01	-6.81153e-01	2.93165e-01	4.54506e-02	0.00000e+00
9.23719e-01	7.93011e-18	0.00000e+00	0.00000e+00	6.59800e-01	2.63920e-01	-6.81074e-01	2.96882e-01	4.47283e-02	0.00000e+00
9.23668e-01	-1.98312e-18	-1.98253e-18	0.00000e+00	6.59763e-01	2.63905e-01	-6.81528e-01	3.00572e-01	4.40079e-02	0.00000e+00
9.23717e-01	3.96505e-18	-3.96515e-18	0.00000e+00	6.59798e-01	2.63919e-01	-6.81098e-01	3.04236e-01	4.32896e-02	0.00000e+00
9.23850e-01	-1.18952e-17	1.98253e-18	0.00000e+00	6.59893e-01	2.63957e-01	-6.79910e-01	3.07872e-01	4.25735e-02	0.00000e+00
9.23983e-01	-3.96505e-18	-2.97389e-18	0.00000e+00	6.59988e-01	2.63995e-01	-6.78716e-01	3.11481e-01	4.18597e-02	0.00000e+00
9.24163e-01	3.96505e-18	9.91263e-23	0.00000e+00	6.60117e-01	2.64047e-01	-6.77112e-01	3.15063e-01	4.11482e-02	0.00000e+00
9.24403e-01	-3.96486e-18	-2.97379e-22	0.00000e+00	6.60289e-01	2.64116e-01	-6.74961e-01	3.18618e-01	4.04392e-02	0.00000e+00
9.24551e-01	3.96486e-18	3.96495e-18	0.00000e+00	6.60395e-01	2.64158e-01	-6.73634e-01	3.22145e-01	3.97326e-02	0.00000e+00
9.24509e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60365e-01	2.64146e-01	-6.74004e-01	3.25644e-01	3.90287e-02	0.00000e+00
9.24433e-01	3.96505e-18	3.96495e-18	0.00000e+00	6.60310e-01	2.64124e-01	-6.74695e-01	3.29117e-01	3.83273e-02	0.00000e+00
9.24482e-01	3.96486e-18	-9.91263e-23	0.00000e+00	6.60344e-01	2.64138e-01	-6.74274e-01	3.32561e-01	3.76288e-02	0.00000e+00
9.24633e-01	-1.98253e-18	0.00000e+00	0.00000e+00	6.60451e-01	2.64180e-01	-6.72933e-01	3.35978e-01	3.69330e-02	0.00000e+00
9.24781e-01	1.98213e-18	0.00000e+00	0.00000e+00	6.60556e-01	2.64223e-01	-6.71617e-01	3.39367e-01	3.62400e-02	0.00000e+00
9.24857e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60611e-01	2.64244e-01	-6.70936e-01	3.42729e-01	3.55500e-02	0.00000e+00
9.24906e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60646e-01	2.64258e-01	-6.70498e-01	3.46063e-01	3.48629e-02	0.00000e+00
9.24969e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.60691e-01	2.64276e-01	-6.69939e-01	3.49370e-01	3.41788e-02	0.00000e+00
9.25001e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60713e-01	2.64285e-01	-6.69654e-01	3.52649e-01	3.34979e-02	0.00000e+00
9.25021e-01	-3.96545e-18	-9.91263e-23	0.00000e+00	6.60727e-01	2.64291e-01	-6.69481e-01	3.55900e-01	3.28200e-02	0.00000e+00
9.25117e-01	0.00000e+00	-1.98243e-18	0.00000e+00	6.60796e-01	2.64318e-01	-6.68622e-01	3.59124e-01	3.21453e-02	0.00000e+00
9.25314e-01	-3.96505e-18	-3.96515e-18	0.00000e+00	6.60937e-01	2.64375e-01	-6.66860e-01	3.62321e-01	3.14738e-02	0.00000e+00
9.25540e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.61099e-01	2.64439e-01	-6.64837e-01	3.65491e-01	3.08055e-02	0.00000e+00
9.25684e-01	-3.96505e-18	3.96505e-18	0.00000e+00	6.61202e-01	2.64481e-01	-6.63551e-01	3.68633e-01	3.01406e-02	0.00000e+00
9.25664e-01	3.96505e-18	-1.98253e-18	0.00000e+00	6.61188e-01	2.64475e-01	-6.63722e-01	3.71748e-01	2.94789e-02	0.00000e+00
9.25463e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.61044e-01	2.64418e-01	-6.65515e-01	3.74837e-01	2.88205e-02	0.00000e+00
9.25189e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60848e-01	2.64339e-01	-6.67967e-01	3.77899e-01	2.81655e-02	0.00000e+00
9.25069e-01	3.96486e-18	1.98243e-18	0.00000e+00	6.60762e-01	2.64305e-01	-6.69052e-01	3.80934e-01	2.75139e-02	0.00000e+00
9.25241e-01	3.96505e-18	1.98243e-18	0.00000e+00	6.60884e-01	2.64354e-01	-6.67523e-01	3.83942e-01	2.68656e-02	0.00000e+00
9.25624e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.61158e-01	2.64463e-01	-6.64100e-01	3.86925e-01	2.62208e-02	0.00000e+00
9.26006e-01	3.96505e-18	-1.98263e-18	0.00000e+00	6.61430e-01	2.64572e-01	-6.60692e-01	3.89881e-01	2.55793e-02	0.00000e+00
9.26212e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.61578e-01	2.64631e-01	-6.58841e-01	3.92812e-01	2.49413e-02	0.00000e+00
9.26207e-01	0.00000e+00	1.98243e-18	0.00000e+00	6.61575e-01	2.64630e-01	-6.58886e-01	3.95716e-01	2.43066e-02	0.00000e+00
9.26041e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.61457e-01	2.64583e-01	-6.60362e-01	3.98596e-01	2.36754e-02	0.00000e+00
9.25800e-01	5.94778e-18	-5.94748e-18	0.00000e+00	6.61285e-01	2.64514e-01	-6.62509e-01	4.01450e-01	2.30475e-02	0.00000e+00
9.25591e-01	-3.96505e-18	-1.98253e-18	0.00000e+00	6.61135e-01	2.64454e-01	-6.64381e-01	4.04280e-01	2.24230e-02	0.00000e+00
9.25498e-01	1.98253e-22	-1.98263e-18	0.00000e+00	6.61069e-01	2.64428e-01	-6.65211e-01	4.07085e-01	2.18019e-02	0.00000e+00
9.25556e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.61110e-01	2.64444e-01	-6.64691e-01	4.09866e-01	2.11841e-02	0.00000e+00
9.25743e-01	3.96486e-18	1.98253e-18	0.00000e+00	6.61246e-01	2.64498e-01	-6.63001e-01	4.12623e-01	2.05696e-02	0.00000e+00
9.25834e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.61311e-01	2.64524e-01	-6.62182e-01	4.15356e-01	1.99584e-02	0.00000e+00
9.25661e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.61188e-01	2.64475e-01	-6.63716e-01	4.18067e-01	1.93504e-02	0.00000e+00
9.25644e-01	0.00000e+00	1.98243e-18	0.00000e+00	6.61176e-01	2.64471e-01	-6.63867e-01	4.20754e-01	1.87456e-02	0.00000e+00
9.26096e-01	-3.96505e-18	9.91263e-23	0.00000e+00	6.61498e-01	2.64599e-01	-6.59851e-01	4.23419e-01	1.81440e-02	0.00000e+00
9.26617e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.61871e-01	2.64748e-01	-6.55187e-01	4.26061e-01	1.75455e-02	0.00000e+00
9.26899e-01	0.00000e+00	-1.98273e-18	0.00000e+00	6.62073e-01	2.64829e-01	-6.52665e-01	4.28682e-01	1.69500e-02	0.00000e+00
9.27045e-01	-7.93011e-18	9.91263e-23	0.00000e+00	6.62177e-01	2.64871e-01	-6.51359e-01	4.31282e-01	1.63575e-02	0.00000e+00
9.27121e-01	-7.93031e-18	0.00000e+00	0.00000e+00	6.62231e-01	2.64892e-01	-6.50685e-01	4.33861e-01	1.57679e-02	0.00000e+00
9.27132e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.62239e-01	2.64895e-01	-6.50589e-01	4.36420e-01	1.51812e-02	0.00000e+00
9.27213e-01	-3.96486e-18	-1.98253e-18	0.00000e+00	6.62296e-01	2.64918e-01	-6.49874e-01	4.38959e-01	1.45972e-02	0.00000e+00
9.27500e-01	3.96486e-18	-1.98253e-18	0.00000e+00	6.62501e-01	2.65000e-01	-6.47314e-01	4.41478e-01	1.40159e-02	0.00000e+00
9.27985e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.62847e-01	2.65139e-01	-6.42989e-01	4.43979e-01	1.34372e-02	0.00000e+00
9.28523e-01	-1.98292e-18	-1.98253e-18	0.00000e+00	6.63232e-01	2.65293e-01	-6.38177e-01	4.46462e-01	1.28611e-02	0.00000e+00
9.28858e-01	0.00000e+00	-3.96495e-18	0.00000e+00	6.63472e-01	2.65389e-01	-6.35177e-01	4.48926e-01	1.22873e-02	0.00000e+00
9.28864e-01	-3.96505e-18	9.91263e-19	0.00000e+00	6.63476e-01	2.65391e-01	-6.35118e-01	4.51374e-01	1.17159e-02	0.00000e+00
9.28797e-01	-3.96545e-18	-1.98243e-18	0.00000e+00	6.63428e-01	2.65371e-01	-6.35722e-01	4.53805e-01	1.11466e-02	0.00000e+00
9.28875e-01	0.00000e+00	-3.96515e-18	0.00000e+00	6.63483e-01	2.65393e-01	-6.35038e-01	4.56219e-01	1.05794e-02	0.00000e+00
9.29023e-01	1.98253e-22	1.98253e-18	0.00000e+00	6.63588e-01	2.65435e-01	-6.33723e-01	4.58619e-01	1.00142e-02	0.00000e+00
9.29263e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.63760e-01	2.65504e-01	-6.31571e-01	4.61004e-01	9.45085e-03	0.00000e+00
9.29588e-01	-3.96505e-18	-1.98253e-18	0.00000e+00	6.63992e-01	2.65597e-01	-6.28674e-01	4.63375e-01	8.88918e-03	0.00000e+00
9.29832e-01	-3.96505e-22	1.98243e-18	0.00000e+00	6.64167e-01	2.65667e-01	-6.26483e-01	4.65732e-01	8.32906e-03	0.00000e+00
9.29916e-01	0.00000e+00	-3.96505e-18	0.00000e+00	6.64228e-01	2.65691e-01	-6.25722e-01	4.68076e-01	7.77036e-03	0.00000e+00
9.29818e-01	-9.91283e-18	-1.98253e-18	0.00000e+00	6.64156e-01	2.65662e-01	-6.26624e-01	4.70409e-01	7.21293e-03	0.00000e+00
9.29864e-01	-1.18950e-17	1.98273e-18	0.00000e+00	6.64192e-01	2.65677e-01	-6.26176e-01	4.72730e-01	6.65660e-03	0.00000e+00
9.30073e-01	1.98213e-18	0.00000e+00	0.00000e+00	6.64337e-01	2.65735e-01	-6.24358e-01	4.75041e-01	6.10121e-03	0.00000e+00
9.29998e-01	3.96486e-18	3.96515e-18	0.00000e+00	6.64285e-01	2.65714e-01	-6.25013e-01	4.77342e-01	5.54659e-03	0.00000e+00
9.30017e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.64302e-01	2.65721e-01	-6.24797e-01	4.79634e-01	4.99256e-03	0.00000e+00
9.30054e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.64321e-01	2.65728e-01	-6.24562e-01	4.81918e-01	4.43894e-03	0.00000e+00
9.30202e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.64435e-01	2.65774e-01	-6.23131e-01	4.84195e-01	3.88553e-03	0.00000e+00
9.30555e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.64682e-01	2.65873e-01	-6.20042e-01	4.86465e-01	3.33213e-03	0.00000e+00
9.30359e-01	-1.98273e-18	1.98253e-18	0.00000e+00	6.64536e-01	2.65814e-01	-6.21874e-01	4.88730e-01	2.77855e-03	0.00000e+00
9.30710e-01	0.00000e+00	1.98243e-18	0.00000e+00	6.64810e-01	2.65924e-01	-6.18445e-01	4.90990e-01	2.22456e-03	0.00000e+00
9.31019e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.64988e-01	2.65995e-01	-6.16217e-01	4.93246e-01	1.66994e-03	0.00000e+00
9.30896e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.64954e-01	2.65981e-01	-6.16651e-01	4.95499e-01	1.11447e-03	0.00000e+00
9.32179e-01	-5.94758e-18	3.96515e-18	0.00000e+00	6.65822e-01	2.66329e-01	-6.05793e-01	4.97750e-01	5.57914e-04	0.00000e+00
9.31739e-01	1.08687e-04	1.20192e-03	6.44443e-06	6.65427e-01	2.66171e-01	-6.10731e-01	5.00000e-01	0.00000e+00	0.00000e+00
